date_time,depth,latitude,longitude,tdir,tper,thgt,tdir_quadrant
2025-05-30 16:00:00+00:00,0.0,-32.0,10.0,213.0,12.658227,3.21,SSW
2025-05-30 17:00:00+00:00,0.0,-32.0,10.0,213.0,12.499999,3.1799998,SSW
2025-05-30 18:00:00+00:00,0.0,-32.0,10.0,214.0,12.499999,3.1499999,SW
2025-05-30 19:00:00+00:00,0.0,-32.0,10.0,213.0,12.499999,3.1399999,SSW
2025-05-30 20:00:00+00:00,0.0,-32.0,10.0,213.0,12.499999,3.1299999,SSW
2025-05-30 21:00:00+00:00,0.0,-32.0,10.0,213.0,12.499999,3.1399999,SSW
2025-05-30 22:00:00+00:00,0.0,-32.0,10.0,212.0,12.499999,3.1499999,SSW
2025-05-30 23:00:00+00:00,0.0,-32.0,10.0,212.0,12.499999,3.1599998,SSW
2025-05-31 00:00:00+00:00,0.0,-32.0,10.0,211.0,12.499999,3.1799998,SSW
2025-05-31 01:00:00+00:00,0.0,-32.0,10.0,210.0,12.499999,3.1999998,SSW
2025-05-31 02:00:00+00:00,0.0,-32.0,10.0,209.0,12.658227,3.21,SSW
2025-05-31 03:00:00+00:00,0.0,-32.0,10.0,208.0,12.658227,3.23,SSW
2025-05-31 04:00:00+00:00,0.0,-32.0,10.0,208.0,12.987012,3.24,SSW
2025-05-31 05:00:00+00:00,0.0,-32.0,10.0,199.0,14.285714,3.26,SSW
2025-05-31 06:00:00+00:00,0.0,-32.0,10.0,199.0,14.285714,3.28,SSW
2025-05-31 07:00:00+00:00,0.0,-32.0,10.0,199.0,14.285714,3.32,SSW
2025-05-31 08:00:00+00:00,0.0,-32.0,10.0,200.0,14.285714,3.36,SSW
2025-05-31 09:00:00+00:00,0.0,-32.0,10.0,200.0,14.285714,3.4099998,SSW
2025-05-31 10:00:00+00:00,0.0,-32.0,10.0,201.0,14.285714,3.48,SSW
2025-05-31 11:00:00+00:00,0.0,-32.0,10.0,202.0,14.285714,3.55,SSW
2025-05-31 12:00:00+00:00,0.0,-32.0,10.0,203.0,14.285714,3.62,SSW
2025-05-31 13:00:00+00:00,0.0,-32.0,10.0,204.0,14.285714,3.6999998,SSW
2025-05-31 14:00:00+00:00,0.0,-32.0,10.0,205.0,14.285714,3.78,SSW
2025-05-31 15:00:00+00:00,0.0,-32.0,10.0,206.0,14.084507,3.85,SSW
2025-05-31 16:00:00+00:00,0.0,-32.0,10.0,208.0,14.084507,3.9399998,SSW
2025-05-31 17:00:00+00:00,0.0,-32.0,10.0,209.0,14.285714,4.02,SSW
2025-05-31 18:00:00+00:00,0.0,-32.0,10.0,211.0,14.285714,4.11,SSW
2025-05-31 19:00:00+00:00,0.0,-32.0,10.0,212.0,14.492752,4.19,SSW
2025-05-31 20:00:00+00:00,0.0,-32.0,10.0,214.0,14.925373,4.25,SW
2025-05-31 21:00:00+00:00,0.0,-32.0,10.0,216.0,15.384614,4.31,SW
2025-05-31 22:00:00+00:00,0.0,-32.0,10.0,217.0,15.624999,4.36,SW
2025-05-31 23:00:00+00:00,0.0,-32.0,10.0,217.0,15.624999,4.4,SW
2025-06-01 00:00:00+00:00,0.0,-32.0,10.0,218.0,15.624999,4.44,SW
2025-06-01 01:00:00+00:00,0.0,-32.0,10.0,219.0,15.873015,4.47,SW
2025-06-01 02:00:00+00:00,0.0,-32.0,10.0,220.0,15.873015,4.49,SW
2025-06-01 03:00:00+00:00,0.0,-32.0,10.0,220.0,15.873015,4.5099998,SW
2025-06-01 04:00:00+00:00,0.0,-32.0,10.0,221.0,15.873015,4.5299997,SW
2025-06-01 05:00:00+00:00,0.0,-32.0,10.0,222.0,16.129032,4.5499997,SW
2025-06-01 06:00:00+00:00,0.0,-32.0,10.0,224.0,16.129032,4.56,SW
2025-06-01 07:00:00+00:00,0.0,-32.0,10.0,224.0,16.129032,4.56,SW
2025-06-01 08:00:00+00:00,0.0,-32.0,10.0,225.0,16.129032,4.5699997,SW
2025-06-01 09:00:00+00:00,0.0,-32.0,10.0,226.0,16.393442,4.56,SW
2025-06-01 10:00:00+00:00,0.0,-32.0,10.0,226.0,16.393442,4.54,SW
2025-06-01 11:00:00+00:00,0.0,-32.0,10.0,227.0,16.393442,4.52,SW
2025-06-01 12:00:00+00:00,0.0,-32.0,10.0,228.0,16.129032,4.49,SW
2025-06-01 13:00:00+00:00,0.0,-32.0,10.0,228.0,16.129032,4.45,SW
2025-06-01 14:00:00+00:00,0.0,-32.0,10.0,228.0,16.129032,4.41,SW
2025-06-01 15:00:00+00:00,0.0,-32.0,10.0,229.0,16.129032,4.37,SW
2025-06-01 16:00:00+00:00,0.0,-32.0,10.0,228.0,15.873015,4.3199997,SW
2025-06-01 17:00:00+00:00,0.0,-32.0,10.0,229.0,15.873015,4.27,SW
2025-06-01 18:00:00+00:00,0.0,-32.0,10.0,229.0,15.624999,4.22,SW
2025-06-01 19:00:00+00:00,0.0,-32.0,10.0,229.0,15.624999,4.17,SW
2025-06-01 20:00:00+00:00,0.0,-32.0,10.0,230.0,15.384614,4.12,SW
2025-06-01 21:00:00+00:00,0.0,-32.0,10.0,230.0,15.384614,4.0699997,SW
2025-06-01 22:00:00+00:00,0.0,-32.0,10.0,230.0,15.384614,4.02,SW
2025-06-01 23:00:00+00:00,0.0,-32.0,10.0,231.0,15.151515,3.97,SW
2025-06-02 00:00:00+00:00,0.0,-32.0,10.0,231.0,15.151515,3.9199998,SW
2025-06-02 01:00:00+00:00,0.0,-32.0,10.0,231.0,15.151515,3.87,SW
2025-06-02 02:00:00+00:00,0.0,-32.0,10.0,230.0,14.925373,3.82,SW
2025-06-02 03:00:00+00:00,0.0,-32.0,10.0,230.0,14.705881,3.78,SW
2025-06-02 04:00:00+00:00,0.0,-32.0,10.0,231.0,14.705881,3.73,SW
2025-06-02 05:00:00+00:00,0.0,-32.0,10.0,231.0,14.492752,3.6799998,SW
2025-06-02 06:00:00+00:00,0.0,-32.0,10.0,232.0,14.492752,3.6399999,SW
2025-06-02 07:00:00+00:00,0.0,-32.0,10.0,232.0,14.492752,3.6,SW
2025-06-02 08:00:00+00:00,0.0,-32.0,10.0,233.0,14.285714,3.56,SW
2025-06-02 09:00:00+00:00,0.0,-32.0,10.0,233.0,14.285714,3.52,SW
2025-06-02 10:00:00+00:00,0.0,-32.0,10.0,233.0,14.285714,3.48,SW
2025-06-02 11:00:00+00:00,0.0,-32.0,10.0,234.0,14.084507,3.4499998,SW
2025-06-02 12:00:00+00:00,0.0,-32.0,10.0,232.0,14.084507,3.4199998,SW
2025-06-02 13:00:00+00:00,0.0,-32.0,10.0,232.0,13.888888,3.3999999,SW
2025-06-02 14:00:00+00:00,0.0,-32.0,10.0,232.0,13.698629,3.3799999,SW
2025-06-02 15:00:00+00:00,0.0,-32.0,10.0,232.0,13.698629,3.36,SW
2025-06-02 16:00:00+00:00,0.0,-32.0,10.0,232.0,13.698629,3.35,SW
2025-06-02 17:00:00+00:00,0.0,-32.0,10.0,232.0,13.698629,3.34,SW
2025-06-02 18:00:00+00:00,0.0,-32.0,10.0,232.0,13.698629,3.33,SW
2025-06-02 19:00:00+00:00,0.0,-32.0,10.0,231.0,13.698629,3.32,SW
2025-06-02 20:00:00+00:00,0.0,-32.0,10.0,231.0,13.888888,3.32,SW
2025-06-02 21:00:00+00:00,0.0,-32.0,10.0,230.0,13.888888,3.31,SW
2025-06-02 22:00:00+00:00,0.0,-32.0,10.0,228.0,14.492752,3.31,SW
2025-06-02 23:00:00+00:00,0.0,-32.0,10.0,228.0,14.492752,3.3,SW
2025-06-03 00:00:00+00:00,0.0,-32.0,10.0,227.0,14.285714,3.3,SW
2025-06-03 01:00:00+00:00,0.0,-32.0,10.0,227.0,14.285714,3.32,SW
2025-06-03 02:00:00+00:00,0.0,-32.0,10.0,226.0,14.285714,3.3799999,SW
2025-06-03 03:00:00+00:00,0.0,-32.0,10.0,226.0,14.285714,3.47,SW
