date_time,depth,latitude,longitude,tdir,tper,thgt,tdir_quadrant
2025-05-30 04:00:00+00:00,0.0,-33.0,115.0,250.0,13.513514,2.97,WSW
2025-05-30 05:00:00+00:00,0.0,-33.0,115.0,249.0,13.513514,3.02,WSW
2025-05-30 06:00:00+00:00,0.0,-33.0,115.0,248.0,13.513514,3.06,WSW
2025-05-30 07:00:00+00:00,0.0,-33.0,115.0,247.0,13.513514,3.09,WSW
2025-05-30 08:00:00+00:00,0.0,-33.0,115.0,245.0,13.513514,3.12,WSW
2025-05-30 09:00:00+00:00,0.0,-33.0,115.0,244.0,13.698629,3.1399999,WSW
2025-05-30 10:00:00+00:00,0.0,-33.0,115.0,242.0,14.084507,3.1499999,WSW
2025-05-30 11:00:00+00:00,0.0,-33.0,115.0,232.0,14.285714,3.1499999,SW
2025-05-30 12:00:00+00:00,0.0,-33.0,115.0,232.0,14.285714,3.1499999,SW
2025-05-30 13:00:00+00:00,0.0,-33.0,115.0,232.0,14.285714,3.1299999,SW
2025-05-30 14:00:00+00:00,0.0,-33.0,115.0,233.0,19.230768,3.1,SW
2025-05-30 15:00:00+00:00,0.0,-33.0,115.0,234.0,18.867924,3.07,SW
2025-05-30 16:00:00+00:00,0.0,-33.0,115.0,233.0,18.867924,3.04,SW
2025-05-30 17:00:00+00:00,0.0,-33.0,115.0,233.0,18.867924,3.02,SW
2025-05-30 18:00:00+00:00,0.0,-33.0,115.0,233.0,18.867924,3.01,SW
2025-05-30 19:00:00+00:00,0.0,-33.0,115.0,233.0,18.518518,3.0,SW
2025-05-30 20:00:00+00:00,0.0,-33.0,115.0,233.0,18.518518,2.99,SW
2025-05-30 21:00:00+00:00,0.0,-33.0,115.0,233.0,18.518518,3.0,SW
2025-05-30 22:00:00+00:00,0.0,-33.0,115.0,233.0,17.857141,3.0,SW
2025-05-30 23:00:00+00:00,0.0,-33.0,115.0,233.0,17.857141,3.0,SW
2025-05-31 00:00:00+00:00,0.0,-33.0,115.0,233.0,17.543858,3.0,SW
2025-05-31 01:00:00+00:00,0.0,-33.0,115.0,233.0,17.543858,2.99,SW
2025-05-31 02:00:00+00:00,0.0,-33.0,115.0,233.0,17.543858,2.97,SW
2025-05-31 03:00:00+00:00,0.0,-33.0,115.0,233.0,17.543858,2.9399998,SW
2025-05-31 04:00:00+00:00,0.0,-33.0,115.0,233.0,17.543858,2.9199998,SW
2025-05-31 05:00:00+00:00,0.0,-33.0,115.0,233.0,17.543858,2.8899999,SW
2025-05-31 06:00:00+00:00,0.0,-33.0,115.0,233.0,17.241379,2.87,SW
2025-05-31 07:00:00+00:00,0.0,-33.0,115.0,233.0,17.241379,2.85,SW
2025-05-31 08:00:00+00:00,0.0,-33.0,115.0,233.0,17.241379,2.83,SW
2025-05-31 09:00:00+00:00,0.0,-33.0,115.0,232.0,17.241379,2.81,SW
2025-05-31 10:00:00+00:00,0.0,-33.0,115.0,233.0,17.241379,2.79,SW
2025-05-31 11:00:00+00:00,0.0,-33.0,115.0,233.0,16.666666,2.78,SW
2025-05-31 12:00:00+00:00,0.0,-33.0,115.0,233.0,16.666666,2.77,SW
2025-05-31 13:00:00+00:00,0.0,-33.0,115.0,233.0,16.666666,2.76,SW
2025-05-31 14:00:00+00:00,0.0,-33.0,115.0,233.0,16.393442,2.75,SW
2025-05-31 15:00:00+00:00,0.0,-33.0,115.0,233.0,16.393442,2.75,SW
2025-05-31 16:00:00+00:00,0.0,-33.0,115.0,233.0,16.393442,2.74,SW
2025-05-31 17:00:00+00:00,0.0,-33.0,115.0,233.0,16.129032,2.74,SW
2025-05-31 18:00:00+00:00,0.0,-33.0,115.0,234.0,15.873015,2.73,SW
2025-05-31 19:00:00+00:00,0.0,-33.0,115.0,234.0,15.624999,2.73,SW
2025-05-31 20:00:00+00:00,0.0,-33.0,115.0,234.0,15.624999,2.71,SW
2025-05-31 21:00:00+00:00,0.0,-33.0,115.0,235.0,15.384614,2.7,SW
2025-05-31 22:00:00+00:00,0.0,-33.0,115.0,235.0,15.384614,2.6799998,SW
2025-05-31 23:00:00+00:00,0.0,-33.0,115.0,235.0,15.384614,2.6499999,SW
2025-06-01 00:00:00+00:00,0.0,-33.0,115.0,236.0,15.151515,2.6299999,SW
2025-06-01 01:00:00+00:00,0.0,-33.0,115.0,237.0,14.925373,2.6,WSW
2025-06-01 02:00:00+00:00,0.0,-33.0,115.0,237.0,14.925373,2.58,WSW
2025-06-01 03:00:00+00:00,0.0,-33.0,115.0,237.0,14.705881,2.55,WSW
2025-06-01 04:00:00+00:00,0.0,-33.0,115.0,238.0,14.705881,2.52,WSW
2025-06-01 05:00:00+00:00,0.0,-33.0,115.0,238.0,14.705881,2.48,WSW
2025-06-01 06:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.45,WSW
2025-06-01 07:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.4099998,WSW
2025-06-01 08:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.37,WSW
2025-06-01 09:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.34,WSW
2025-06-01 10:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.3,WSW
2025-06-01 11:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.26,WSW
2025-06-01 12:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.21,WSW
2025-06-01 13:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.1699998,WSW
2025-06-01 14:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.1399999,WSW
2025-06-01 15:00:00+00:00,0.0,-33.0,115.0,239.0,14.705881,2.1,WSW
2025-06-01 16:00:00+00:00,0.0,-33.0,115.0,239.0,14.492752,2.07,WSW
2025-06-01 17:00:00+00:00,0.0,-33.0,115.0,239.0,14.492752,2.05,WSW
2025-06-01 18:00:00+00:00,0.0,-33.0,115.0,239.0,14.492752,2.04,WSW
2025-06-01 19:00:00+00:00,0.0,-33.0,115.0,239.0,14.492752,2.03,WSW
2025-06-01 20:00:00+00:00,0.0,-33.0,115.0,239.0,14.492752,2.03,WSW
2025-06-01 21:00:00+00:00,0.0,-33.0,115.0,238.0,14.285714,2.05,WSW
2025-06-01 22:00:00+00:00,0.0,-33.0,115.0,239.0,14.285714,2.05,WSW
2025-06-01 23:00:00+00:00,0.0,-33.0,115.0,239.0,14.285714,2.06,WSW
2025-06-02 00:00:00+00:00,0.0,-33.0,115.0,240.0,14.285714,2.09,WSW
2025-06-02 01:00:00+00:00,0.0,-33.0,115.0,240.0,14.285714,2.1299999,WSW
2025-06-02 02:00:00+00:00,0.0,-33.0,115.0,240.0,14.084507,2.2,WSW
2025-06-02 03:00:00+00:00,0.0,-33.0,115.0,240.0,14.084507,2.27,WSW
2025-06-02 04:00:00+00:00,0.0,-33.0,115.0,268.0,19.607841,2.35,W
2025-06-02 05:00:00+00:00,0.0,-33.0,115.0,269.0,19.230768,2.4199998,W
2025-06-02 06:00:00+00:00,0.0,-33.0,115.0,269.0,18.867924,2.46,W
2025-06-02 07:00:00+00:00,0.0,-33.0,115.0,270.0,18.518518,2.49,W
2025-06-02 08:00:00+00:00,0.0,-33.0,115.0,268.0,17.857141,2.52,W
2025-06-02 09:00:00+00:00,0.0,-33.0,115.0,269.0,17.543858,2.56,W
2025-06-02 10:00:00+00:00,0.0,-33.0,115.0,269.0,17.241379,2.59,W
2025-06-02 11:00:00+00:00,0.0,-33.0,115.0,266.0,16.949152,2.6399999,W
2025-06-02 12:00:00+00:00,0.0,-33.0,115.0,267.0,16.666666,2.69,W
