date_time,depth,latitude,longitude,tdir,tper,thgt,tdir_quadrant
2025-06-02 07:00:00+00:00,0.0,-32.0,14.0,232.0,15.151515,3.9099998,SW
2025-06-02 08:00:00+00:00,0.0,-32.0,14.0,232.0,15.151515,3.85,SW
2025-06-02 09:00:00+00:00,0.0,-32.0,14.0,231.0,14.925373,3.8,SW
2025-06-02 10:00:00+00:00,0.0,-32.0,14.0,231.0,14.705881,3.75,SW
2025-06-02 11:00:00+00:00,0.0,-32.0,14.0,232.0,14.705881,3.6999998,SW
2025-06-02 12:00:00+00:00,0.0,-32.0,14.0,232.0,14.492752,3.6499999,SW
2025-06-02 13:00:00+00:00,0.0,-32.0,14.0,233.0,14.492752,3.6,SW
2025-06-02 14:00:00+00:00,0.0,-32.0,14.0,233.0,14.492752,3.56,SW
2025-06-02 15:00:00+00:00,0.0,-32.0,14.0,233.0,14.492752,3.51,SW
2025-06-02 16:00:00+00:00,0.0,-32.0,14.0,233.0,14.285714,3.47,SW
2025-06-02 17:00:00+00:00,0.0,-32.0,14.0,234.0,14.285714,3.4299998,SW
2025-06-02 18:00:00+00:00,0.0,-32.0,14.0,234.0,14.285714,3.3999999,SW
2025-06-02 19:00:00+00:00,0.0,-32.0,14.0,233.0,14.285714,3.37,SW
2025-06-02 20:00:00+00:00,0.0,-32.0,14.0,233.0,14.084507,3.34,SW
2025-06-02 21:00:00+00:00,0.0,-32.0,14.0,231.0,14.084507,3.32,SW
2025-06-02 22:00:00+00:00,0.0,-32.0,14.0,231.0,13.888888,3.3,SW
2025-06-02 23:00:00+00:00,0.0,-32.0,14.0,230.0,13.888888,3.29,SW
2025-06-03 00:00:00+00:00,0.0,-32.0,14.0,230.0,13.888888,3.29,SW
2025-06-03 01:00:00+00:00,0.0,-32.0,14.0,229.0,13.888888,3.29,SW
2025-06-03 02:00:00+00:00,0.0,-32.0,14.0,229.0,13.888888,3.28,SW
2025-06-03 03:00:00+00:00,0.0,-32.0,14.0,228.0,13.888888,3.27,SW
2025-06-03 04:00:00+00:00,0.0,-32.0,14.0,228.0,13.888888,3.26,SW
2025-06-03 05:00:00+00:00,0.0,-32.0,14.0,227.0,14.084507,3.25,SW
2025-06-03 06:00:00+00:00,0.0,-32.0,14.0,227.0,14.084507,3.24,SW
2025-06-03 07:00:00+00:00,0.0,-32.0,14.0,228.0,14.084507,3.24,SW
2025-06-03 08:00:00+00:00,0.0,-32.0,14.0,228.0,14.084507,3.25,SW
2025-06-03 09:00:00+00:00,0.0,-32.0,14.0,226.0,14.084507,3.27,SW
2025-06-03 10:00:00+00:00,0.0,-32.0,14.0,226.0,13.888888,3.3,SW
2025-06-03 11:00:00+00:00,0.0,-32.0,14.0,226.0,13.888888,3.33,SW
2025-06-03 12:00:00+00:00,0.0,-32.0,14.0,226.0,13.888888,3.35,SW
2025-06-03 13:00:00+00:00,0.0,-32.0,14.0,226.0,13.698629,3.36,SW
2025-06-03 14:00:00+00:00,0.0,-32.0,14.0,226.0,13.698629,3.36,SW
2025-06-03 15:00:00+00:00,0.0,-32.0,14.0,227.0,13.698629,3.34,SW
2025-06-03 16:00:00+00:00,0.0,-32.0,14.0,227.0,13.513514,3.31,SW
2025-06-03 17:00:00+00:00,0.0,-32.0,14.0,228.0,13.513514,3.27,SW
2025-06-03 18:00:00+00:00,0.0,-32.0,14.0,229.0,13.513514,3.22,SW
2025-06-03 19:00:00+00:00,0.0,-32.0,14.0,229.0,13.333333,3.1699998,SW
2025-06-03 20:00:00+00:00,0.0,-32.0,14.0,230.0,13.333333,3.11,SW
2025-06-03 21:00:00+00:00,0.0,-32.0,14.0,231.0,13.157894,3.06,SW
2025-06-03 22:00:00+00:00,0.0,-32.0,14.0,232.0,13.157894,3.01,SW
2025-06-03 23:00:00+00:00,0.0,-32.0,14.0,232.0,13.157894,2.96,SW
2025-06-04 00:00:00+00:00,0.0,-32.0,14.0,226.0,12.987012,2.9099998,SW
2025-06-04 01:00:00+00:00,0.0,-32.0,14.0,227.0,12.987012,2.87,SW
2025-06-04 02:00:00+00:00,0.0,-32.0,14.0,227.0,12.820513,2.84,SW
2025-06-04 03:00:00+00:00,0.0,-32.0,14.0,228.0,12.820513,2.82,SW
2025-06-04 04:00:00+00:00,0.0,-32.0,14.0,229.0,12.820513,2.8,SW
2025-06-04 05:00:00+00:00,0.0,-32.0,14.0,230.0,12.658227,2.79,SW
2025-06-04 06:00:00+00:00,0.0,-32.0,14.0,230.0,12.658227,2.77,SW
2025-06-04 07:00:00+00:00,0.0,-32.0,14.0,231.0,12.499999,2.77,SW
2025-06-04 08:00:00+00:00,0.0,-32.0,14.0,231.0,12.345679,2.77,SW
2025-06-04 09:00:00+00:00,0.0,-32.0,14.0,231.0,12.345679,2.78,SW
2025-06-04 10:00:00+00:00,0.0,-32.0,14.0,221.0,12.195122,2.79,SW
2025-06-04 11:00:00+00:00,0.0,-32.0,14.0,220.0,12.048192,2.8,SW
2025-06-04 12:00:00+00:00,0.0,-32.0,14.0,220.0,11.904761,2.81,SW
2025-06-04 13:00:00+00:00,0.0,-32.0,14.0,220.0,11.764706,2.82,SW
2025-06-04 14:00:00+00:00,0.0,-32.0,14.0,220.0,11.764706,2.84,SW
2025-06-04 15:00:00+00:00,0.0,-32.0,14.0,220.0,11.627907,2.87,SW
2025-06-04 16:00:00+00:00,0.0,-32.0,14.0,220.0,11.494252,2.8899999,SW
2025-06-04 17:00:00+00:00,0.0,-32.0,14.0,210.0,11.363635,2.9199998,SSW
2025-06-04 18:00:00+00:00,0.0,-32.0,14.0,210.0,11.235955,2.9299998,SSW
2025-06-04 19:00:00+00:00,0.0,-32.0,14.0,210.0,11.111111,2.95,SSW
2025-06-04 20:00:00+00:00,0.0,-32.0,14.0,210.0,11.111111,2.95,SSW
2025-06-04 21:00:00+00:00,0.0,-32.0,14.0,210.0,11.111111,2.95,SSW
2025-06-04 22:00:00+00:00,0.0,-32.0,14.0,210.0,10.98901,2.9399998,SSW
2025-06-04 23:00:00+00:00,0.0,-32.0,14.0,210.0,10.98901,2.9199998,SSW
2025-06-05 00:00:00+00:00,0.0,-32.0,14.0,209.0,10.98901,2.8899999,SSW
2025-06-05 01:00:00+00:00,0.0,-32.0,14.0,209.0,10.98901,2.87,SSW
2025-06-05 02:00:00+00:00,0.0,-32.0,14.0,161.0,16.393442,2.85,SSE
2025-06-05 03:00:00+00:00,0.0,-32.0,14.0,160.0,16.393442,2.83,SSE
2025-06-05 04:00:00+00:00,0.0,-32.0,14.0,159.0,16.393442,2.81,SSE
2025-06-05 05:00:00+00:00,0.0,-32.0,14.0,158.0,16.129032,2.79,SSE
2025-06-05 06:00:00+00:00,0.0,-32.0,14.0,158.0,16.129032,2.77,SSE
2025-06-05 07:00:00+00:00,0.0,-32.0,14.0,161.0,15.873015,2.75,SSE
2025-06-05 08:00:00+00:00,0.0,-32.0,14.0,160.0,15.873015,2.73,SSE
2025-06-05 09:00:00+00:00,0.0,-32.0,14.0,159.0,15.624999,2.7,SSE
2025-06-05 10:00:00+00:00,0.0,-32.0,14.0,158.0,15.384614,2.6599998,SSE
2025-06-05 11:00:00+00:00,0.0,-32.0,14.0,157.0,15.384614,2.6299999,SSE
2025-06-05 12:00:00+00:00,0.0,-32.0,14.0,157.0,15.384614,2.6,SSE
2025-06-05 13:00:00+00:00,0.0,-32.0,14.0,157.0,15.151515,2.56,SSE
2025-06-05 14:00:00+00:00,0.0,-32.0,14.0,157.0,15.151515,2.52,SSE
2025-06-05 15:00:00+00:00,0.0,-32.0,14.0,156.0,15.151515,2.48,SSE
2025-06-05 16:00:00+00:00,0.0,-32.0,14.0,158.0,14.925373,2.44,SSE
2025-06-05 17:00:00+00:00,0.0,-32.0,14.0,157.0,14.705881,2.3999999,SSE
2025-06-05 18:00:00+00:00,0.0,-32.0,14.0,157.0,14.705881,2.36,SSE
2025-06-05 19:00:00+00:00,0.0,-32.0,14.0,156.0,14.492752,2.31,SSE
2025-06-05 20:00:00+00:00,0.0,-32.0,14.0,156.0,14.492752,2.26,SSE
2025-06-05 21:00:00+00:00,0.0,-32.0,14.0,156.0,14.492752,2.21,SSE
2025-06-05 22:00:00+00:00,0.0,-32.0,14.0,156.0,14.285714,2.1599998,SSE
2025-06-05 23:00:00+00:00,0.0,-32.0,14.0,156.0,14.285714,2.12,SSE
2025-06-06 00:00:00+00:00,0.0,-32.0,14.0,156.0,14.285714,2.09,SSE
2025-06-06 01:00:00+00:00,0.0,-32.0,14.0,156.0,14.084507,2.06,SSE
2025-06-06 02:00:00+00:00,0.0,-32.0,14.0,156.0,14.084507,2.03,SSE
2025-06-06 03:00:00+00:00,0.0,-32.0,14.0,156.0,13.888888,2.0,SSE
2025-06-06 04:00:00+00:00,0.0,-32.0,14.0,156.0,13.698629,1.9799999,SSE
2025-06-06 05:00:00+00:00,0.0,-32.0,14.0,156.0,13.698629,1.9699999,SSE
2025-06-06 06:00:00+00:00,0.0,-32.0,14.0,156.0,13.513514,1.99,SSE
2025-06-06 07:00:00+00:00,0.0,-32.0,14.0,156.0,13.513514,2.02,SSE
2025-06-06 08:00:00+00:00,0.0,-32.0,14.0,156.0,13.513514,2.05,SSE
2025-06-06 09:00:00+00:00,0.0,-32.0,14.0,156.0,13.513514,2.08,SSE
2025-06-06 10:00:00+00:00,0.0,-32.0,14.0,155.0,13.333333,2.11,SSE
2025-06-06 11:00:00+00:00,0.0,-32.0,14.0,155.0,13.333333,2.1399999,SSE
2025-06-06 12:00:00+00:00,0.0,-32.0,14.0,155.0,13.333333,2.1699998,SSE
2025-06-06 13:00:00+00:00,0.0,-32.0,14.0,155.0,13.333333,2.2,SSE
2025-06-06 14:00:00+00:00,0.0,-32.0,14.0,227.0,8.130081,2.24,SW
2025-06-06 15:00:00+00:00,0.0,-32.0,14.0,227.0,8.333333,2.31,SW
2025-06-06 16:00:00+00:00,0.0,-32.0,14.0,228.0,8.5470085,2.3799999,SW
2025-06-06 17:00:00+00:00,0.0,-32.0,14.0,227.0,8.771929,2.46,SW
2025-06-06 18:00:00+00:00,0.0,-32.0,14.0,227.0,8.849557,2.55,SW
