date_time,depth,latitude,longitude,tdir,tper,thgt,tdir_quadrant
2025-05-30 04:00:00+00:00,0.0,-32.0,115.0,239.0,13.513514,2.9199998,WSW
2025-05-30 05:00:00+00:00,0.0,-32.0,115.0,238.0,13.513514,3.0,WSW
2025-05-30 06:00:00+00:00,0.0,-32.0,115.0,236.0,13.513514,3.08,SW
2025-05-30 07:00:00+00:00,0.0,-32.0,115.0,235.0,13.513514,3.1399999,SW
2025-05-30 08:00:00+00:00,0.0,-32.0,115.0,234.0,13.513514,3.1699998,SW
2025-05-30 09:00:00+00:00,0.0,-32.0,115.0,232.0,13.698629,3.1899998,SW
2025-05-30 10:00:00+00:00,0.0,-32.0,115.0,218.0,15.151515,3.1999998,SW
2025-05-30 11:00:00+00:00,0.0,-32.0,115.0,218.0,15.151515,3.1999998,SW
2025-05-30 12:00:00+00:00,0.0,-32.0,115.0,219.0,14.705881,3.21,SW
2025-05-30 13:00:00+00:00,0.0,-32.0,115.0,219.0,14.492752,3.21,SW
2025-05-30 14:00:00+00:00,0.0,-32.0,115.0,219.0,14.492752,3.21,SW
2025-05-30 15:00:00+00:00,0.0,-32.0,115.0,219.0,14.492752,3.1999998,SW
2025-05-30 16:00:00+00:00,0.0,-32.0,115.0,224.0,19.230768,3.1899998,SW
2025-05-30 17:00:00+00:00,0.0,-32.0,115.0,224.0,18.867924,3.1799998,SW
2025-05-30 18:00:00+00:00,0.0,-32.0,115.0,224.0,18.867924,3.1699998,SW
2025-05-30 19:00:00+00:00,0.0,-32.0,115.0,223.0,18.867924,3.1699998,SW
2025-05-30 20:00:00+00:00,0.0,-32.0,115.0,223.0,18.867924,3.1699998,SW
2025-05-30 21:00:00+00:00,0.0,-32.0,115.0,223.0,18.518518,3.1699998,SW
2025-05-30 22:00:00+00:00,0.0,-32.0,115.0,223.0,18.518518,3.1699998,SW
2025-05-30 23:00:00+00:00,0.0,-32.0,115.0,223.0,18.181816,3.1699998,SW
2025-05-31 00:00:00+00:00,0.0,-32.0,115.0,223.0,17.857141,3.1699998,SW
2025-05-31 01:00:00+00:00,0.0,-32.0,115.0,223.0,17.857141,3.1599998,SW
2025-05-31 02:00:00+00:00,0.0,-32.0,115.0,223.0,17.543858,3.1599998,SW
2025-05-31 03:00:00+00:00,0.0,-32.0,115.0,223.0,17.543858,3.1499999,SW
2025-05-31 04:00:00+00:00,0.0,-32.0,115.0,223.0,17.543858,3.1499999,SW
2025-05-31 05:00:00+00:00,0.0,-32.0,115.0,223.0,17.543858,3.1299999,SW
2025-05-31 06:00:00+00:00,0.0,-32.0,115.0,223.0,17.543858,3.11,SW
2025-05-31 07:00:00+00:00,0.0,-32.0,115.0,222.0,17.241379,3.1,SW
2025-05-31 08:00:00+00:00,0.0,-32.0,115.0,222.0,17.241379,3.08,SW
2025-05-31 09:00:00+00:00,0.0,-32.0,115.0,222.0,17.241379,3.07,SW
2025-05-31 10:00:00+00:00,0.0,-32.0,115.0,222.0,17.241379,3.06,SW
2025-05-31 11:00:00+00:00,0.0,-32.0,115.0,222.0,17.241379,3.05,SW
2025-05-31 12:00:00+00:00,0.0,-32.0,115.0,222.0,16.949152,3.04,SW
2025-05-31 13:00:00+00:00,0.0,-32.0,115.0,222.0,16.666666,3.04,SW
2025-05-31 14:00:00+00:00,0.0,-32.0,115.0,222.0,16.666666,3.04,SW
2025-05-31 15:00:00+00:00,0.0,-32.0,115.0,222.0,16.393442,3.03,SW
2025-05-31 16:00:00+00:00,0.0,-32.0,115.0,222.0,16.393442,3.03,SW
2025-05-31 17:00:00+00:00,0.0,-32.0,115.0,222.0,16.393442,3.03,SW
2025-05-31 18:00:00+00:00,0.0,-32.0,115.0,222.0,16.393442,3.03,SW
2025-05-31 19:00:00+00:00,0.0,-32.0,115.0,222.0,16.129032,3.03,SW
2025-05-31 20:00:00+00:00,0.0,-32.0,115.0,222.0,15.873015,3.02,SW
2025-05-31 21:00:00+00:00,0.0,-32.0,115.0,223.0,15.624999,3.01,SW
2025-05-31 22:00:00+00:00,0.0,-32.0,115.0,223.0,15.624999,3.0,SW
2025-05-31 23:00:00+00:00,0.0,-32.0,115.0,223.0,15.624999,2.99,SW
2025-06-01 00:00:00+00:00,0.0,-32.0,115.0,223.0,15.384614,2.97,SW
