date_time,depth,latitude,longitude,tdir,tper,thgt,tdir_quadrant
2025-05-30 04:00:00+00:00,0.0,-32.0,11.0,210.0,12.048192,3.8999999,SSW
2025-05-30 05:00:00+00:00,0.0,-32.0,11.0,210.0,12.048192,3.86,SSW
2025-05-30 06:00:00+00:00,0.0,-32.0,11.0,210.0,12.048192,3.82,SSW
2025-05-30 07:00:00+00:00,0.0,-32.0,11.0,211.0,12.048192,3.76,SSW
2025-05-30 08:00:00+00:00,0.0,-32.0,11.0,211.0,12.195122,3.6999998,SSW
2025-05-30 09:00:00+00:00,0.0,-32.0,11.0,209.0,12.345679,3.6299999,SSW
2025-05-30 10:00:00+00:00,0.0,-32.0,11.0,210.0,12.820513,3.57,SSW
2025-05-30 11:00:00+00:00,0.0,-32.0,11.0,210.0,12.820513,3.5,SSW
2025-05-30 12:00:00+00:00,0.0,-32.0,11.0,211.0,12.820513,3.4399998,SSW
2025-05-30 13:00:00+00:00,0.0,-32.0,11.0,211.0,12.820513,3.3899999,SSW
2025-05-30 14:00:00+00:00,0.0,-32.0,11.0,212.0,12.658227,3.33,SSW
2025-05-30 15:00:00+00:00,0.0,-32.0,11.0,212.0,12.658227,3.29,SSW
2025-05-30 16:00:00+00:00,0.0,-32.0,11.0,213.0,12.658227,3.25,SSW
2025-05-30 17:00:00+00:00,0.0,-32.0,11.0,213.0,12.658227,3.22,SSW
2025-05-30 18:00:00+00:00,0.0,-32.0,11.0,213.0,12.658227,3.1999998,SSW
2025-05-30 19:00:00+00:00,0.0,-32.0,11.0,213.0,12.499999,3.1799998,SSW
2025-05-30 20:00:00+00:00,0.0,-32.0,11.0,213.0,12.499999,3.1699998,SSW
2025-05-30 21:00:00+00:00,0.0,-32.0,11.0,213.0,12.499999,3.1699998,SSW
2025-05-30 22:00:00+00:00,0.0,-32.0,11.0,213.0,12.499999,3.1799998,SSW
2025-05-30 23:00:00+00:00,0.0,-32.0,11.0,212.0,12.499999,3.1999998,SSW
2025-05-31 00:00:00+00:00,0.0,-32.0,11.0,212.0,12.658227,3.22,SSW
2025-05-31 01:00:00+00:00,0.0,-32.0,11.0,211.0,12.658227,3.24,SSW
2025-05-31 02:00:00+00:00,0.0,-32.0,11.0,210.0,12.658227,3.25,SSW
2025-05-31 03:00:00+00:00,0.0,-32.0,11.0,210.0,12.820513,3.27,SSW
2025-05-31 04:00:00+00:00,0.0,-32.0,11.0,209.0,12.987012,3.28,SSW
2025-05-31 05:00:00+00:00,0.0,-32.0,11.0,200.0,14.285714,3.29,SSW
2025-05-31 06:00:00+00:00,0.0,-32.0,11.0,200.0,14.285714,3.3,SSW
2025-05-31 07:00:00+00:00,0.0,-32.0,11.0,200.0,14.285714,3.32,SSW
2025-05-31 08:00:00+00:00,0.0,-32.0,11.0,201.0,14.285714,3.36,SSW
2025-05-31 09:00:00+00:00,0.0,-32.0,11.0,201.0,14.285714,3.4099998,SSW
2025-05-31 10:00:00+00:00,0.0,-32.0,11.0,202.0,14.285714,3.48,SSW
2025-05-31 11:00:00+00:00,0.0,-32.0,11.0,202.0,14.285714,3.55,SSW
2025-05-31 12:00:00+00:00,0.0,-32.0,11.0,203.0,14.285714,3.6299999,SSW
2025-05-31 13:00:00+00:00,0.0,-32.0,11.0,204.0,14.285714,3.7099998,SSW
2025-05-31 14:00:00+00:00,0.0,-32.0,11.0,205.0,14.285714,3.78,SSW
2025-05-31 15:00:00+00:00,0.0,-32.0,11.0,206.0,14.084507,3.84,SSW
2025-05-31 16:00:00+00:00,0.0,-32.0,11.0,208.0,14.084507,3.9199998,SSW
2025-05-31 17:00:00+00:00,0.0,-32.0,11.0,209.0,14.285714,3.99,SSW
2025-05-31 18:00:00+00:00,0.0,-32.0,11.0,211.0,14.285714,4.0699997,SSW
2025-05-31 19:00:00+00:00,0.0,-32.0,11.0,212.0,14.492752,4.15,SSW
2025-05-31 20:00:00+00:00,0.0,-32.0,11.0,213.0,14.705881,4.23,SSW
2025-05-31 21:00:00+00:00,0.0,-32.0,11.0,215.0,15.151515,4.29,SW
2025-05-31 22:00:00+00:00,0.0,-32.0,11.0,216.0,15.624999,4.35,SW
2025-05-31 23:00:00+00:00,0.0,-32.0,11.0,217.0,15.873015,4.4,SW
2025-06-01 00:00:00+00:00,0.0,-32.0,11.0,218.0,15.873015,4.44,SW
2025-06-01 01:00:00+00:00,0.0,-32.0,11.0,219.0,15.873015,4.47,SW
2025-06-01 02:00:00+00:00,0.0,-32.0,11.0,219.0,15.873015,4.5,SW
2025-06-01 03:00:00+00:00,0.0,-32.0,11.0,220.0,15.873015,4.52,SW
2025-06-01 04:00:00+00:00,0.0,-32.0,11.0,221.0,15.873015,4.54,SW
2025-06-01 05:00:00+00:00,0.0,-32.0,11.0,221.0,15.873015,4.56,SW
2025-06-01 06:00:00+00:00,0.0,-32.0,11.0,222.0,15.873015,4.58,SW
2025-06-01 07:00:00+00:00,0.0,-32.0,11.0,223.0,15.873015,4.5899997,SW
2025-06-01 08:00:00+00:00,0.0,-32.0,11.0,225.0,16.129032,4.61,SW
2025-06-01 09:00:00+00:00,0.0,-32.0,11.0,225.0,16.129032,4.61,SW
2025-06-01 10:00:00+00:00,0.0,-32.0,11.0,226.0,16.393442,4.61,SW
2025-06-01 11:00:00+00:00,0.0,-32.0,11.0,227.0,16.393442,4.61,SW
2025-06-01 12:00:00+00:00,0.0,-32.0,11.0,227.0,16.393442,4.6,SW
2025-06-01 13:00:00+00:00,0.0,-32.0,11.0,228.0,16.393442,4.58,SW
2025-06-01 14:00:00+00:00,0.0,-32.0,11.0,228.0,16.393442,4.5499997,SW
2025-06-01 15:00:00+00:00,0.0,-32.0,11.0,229.0,16.129032,4.52,SW
2025-06-01 16:00:00+00:00,0.0,-32.0,11.0,229.0,16.129032,4.49,SW
2025-06-01 17:00:00+00:00,0.0,-32.0,11.0,229.0,16.129032,4.44,SW
2025-06-01 18:00:00+00:00,0.0,-32.0,11.0,229.0,15.873015,4.4,SW
2025-06-01 19:00:00+00:00,0.0,-32.0,11.0,229.0,15.873015,4.35,SW
2025-06-01 20:00:00+00:00,0.0,-32.0,11.0,230.0,15.624999,4.31,SW
2025-06-01 21:00:00+00:00,0.0,-32.0,11.0,230.0,15.624999,4.2599998,SW
2025-06-01 22:00:00+00:00,0.0,-32.0,11.0,230.0,15.624999,4.21,SW
2025-06-01 23:00:00+00:00,0.0,-32.0,11.0,230.0,15.384614,4.16,SW
2025-06-02 00:00:00+00:00,0.0,-32.0,11.0,231.0,15.384614,4.11,SW
2025-06-02 01:00:00+00:00,0.0,-32.0,11.0,231.0,15.384614,4.06,SW
2025-06-02 02:00:00+00:00,0.0,-32.0,11.0,231.0,15.151515,4.0099998,SW
2025-06-02 03:00:00+00:00,0.0,-32.0,11.0,232.0,15.151515,3.9599998,SW
2025-06-02 04:00:00+00:00,0.0,-32.0,11.0,232.0,14.925373,3.9099998,SW
2025-06-02 05:00:00+00:00,0.0,-32.0,11.0,231.0,14.925373,3.86,SW
2025-06-02 06:00:00+00:00,0.0,-32.0,11.0,232.0,14.705881,3.81,SW
2025-06-02 07:00:00+00:00,0.0,-32.0,11.0,232.0,14.705881,3.76,SW
2025-06-02 08:00:00+00:00,0.0,-32.0,11.0,233.0,14.492752,3.7099998,SW
2025-06-02 09:00:00+00:00,0.0,-32.0,11.0,234.0,14.492752,3.6499999,SW
2025-06-02 10:00:00+00:00,0.0,-32.0,11.0,234.0,14.492752,3.6,SW
2025-06-02 11:00:00+00:00,0.0,-32.0,11.0,235.0,14.285714,3.55,SW
2025-06-02 12:00:00+00:00,0.0,-32.0,11.0,235.0,14.285714,3.5,SW
2025-06-02 13:00:00+00:00,0.0,-32.0,11.0,236.0,14.285714,3.46,SW
2025-06-02 14:00:00+00:00,0.0,-32.0,11.0,236.0,14.084507,3.4199998,SW
2025-06-02 15:00:00+00:00,0.0,-32.0,11.0,236.0,14.084507,3.3799999,SW
2025-06-02 16:00:00+00:00,0.0,-32.0,11.0,234.0,14.084507,3.36,SW
2025-06-02 17:00:00+00:00,0.0,-32.0,11.0,234.0,13.888888,3.35,SW
2025-06-02 18:00:00+00:00,0.0,-32.0,11.0,234.0,13.888888,3.36,SW
2025-06-02 19:00:00+00:00,0.0,-32.0,11.0,233.0,13.888888,3.37,SW
2025-06-02 20:00:00+00:00,0.0,-32.0,11.0,233.0,13.888888,3.3999999,SW
2025-06-02 21:00:00+00:00,0.0,-32.0,11.0,232.0,13.888888,3.4499998,SW
2025-06-02 22:00:00+00:00,0.0,-32.0,11.0,231.0,14.285714,3.48,SW
2025-06-02 23:00:00+00:00,0.0,-32.0,11.0,230.0,14.285714,3.51,SW
2025-06-03 00:00:00+00:00,0.0,-32.0,11.0,229.0,14.285714,3.54,SW
2025-06-03 01:00:00+00:00,0.0,-32.0,11.0,228.0,14.285714,3.56,SW
2025-06-03 02:00:00+00:00,0.0,-32.0,11.0,227.0,14.285714,3.56,SW
2025-06-03 03:00:00+00:00,0.0,-32.0,11.0,226.0,14.285714,3.57,SW
2025-06-03 04:00:00+00:00,0.0,-32.0,11.0,226.0,14.084507,3.56,SW
2025-06-03 05:00:00+00:00,0.0,-32.0,11.0,226.0,14.084507,3.54,SW
2025-06-03 06:00:00+00:00,0.0,-32.0,11.0,226.0,14.084507,3.52,SW
2025-06-03 07:00:00+00:00,0.0,-32.0,11.0,224.0,13.888888,3.49,SW
2025-06-03 08:00:00+00:00,0.0,-32.0,11.0,224.0,13.888888,3.4499998,SW
2025-06-03 09:00:00+00:00,0.0,-32.0,11.0,224.0,13.698629,3.4099998,SW
2025-06-03 10:00:00+00:00,0.0,-32.0,11.0,224.0,13.698629,3.37,SW
2025-06-03 11:00:00+00:00,0.0,-32.0,11.0,224.0,13.513514,3.32,SW
2025-06-03 12:00:00+00:00,0.0,-32.0,11.0,224.0,13.513514,3.26,SW
2025-06-03 13:00:00+00:00,0.0,-32.0,11.0,224.0,13.333333,3.21,SW
2025-06-03 14:00:00+00:00,0.0,-32.0,11.0,225.0,13.333333,3.1599998,SW
2025-06-03 15:00:00+00:00,0.0,-32.0,11.0,225.0,13.157894,3.1,SW
2025-06-03 16:00:00+00:00,0.0,-32.0,11.0,226.0,13.157894,3.05,SW
2025-06-03 17:00:00+00:00,0.0,-32.0,11.0,222.0,13.157894,3.0,SW
2025-06-03 18:00:00+00:00,0.0,-32.0,11.0,222.0,12.987012,2.96,SW
2025-06-03 19:00:00+00:00,0.0,-32.0,11.0,222.0,12.820513,2.9099998,SW
2025-06-03 20:00:00+00:00,0.0,-32.0,11.0,222.0,12.820513,2.87,SW
2025-06-03 21:00:00+00:00,0.0,-32.0,11.0,223.0,12.820513,2.83,SW
2025-06-03 22:00:00+00:00,0.0,-32.0,11.0,223.0,12.658227,2.78,SW
2025-06-03 23:00:00+00:00,0.0,-32.0,11.0,223.0,12.658227,2.75,SW
2025-06-04 00:00:00+00:00,0.0,-32.0,11.0,224.0,12.499999,2.71,SW
2025-06-04 01:00:00+00:00,0.0,-32.0,11.0,225.0,12.499999,2.6799998,SW
2025-06-04 02:00:00+00:00,0.0,-32.0,11.0,225.0,12.499999,2.6499999,SW
2025-06-04 03:00:00+00:00,0.0,-32.0,11.0,226.0,12.345679,2.6299999,SW
2025-06-04 04:00:00+00:00,0.0,-32.0,11.0,218.0,12.195122,2.61,SW
2025-06-04 05:00:00+00:00,0.0,-32.0,11.0,218.0,12.048192,2.59,SW
2025-06-04 06:00:00+00:00,0.0,-32.0,11.0,218.0,12.048192,2.58,SW
2025-06-04 07:00:00+00:00,0.0,-32.0,11.0,218.0,11.904761,2.57,SW
2025-06-04 08:00:00+00:00,0.0,-32.0,11.0,218.0,11.904761,2.56,SW
2025-06-04 09:00:00+00:00,0.0,-32.0,11.0,218.0,11.764706,2.54,SW
2025-06-04 10:00:00+00:00,0.0,-32.0,11.0,218.0,11.764706,2.53,SW
2025-06-04 11:00:00+00:00,0.0,-32.0,11.0,218.0,11.627907,2.52,SW
2025-06-04 12:00:00+00:00,0.0,-32.0,11.0,218.0,11.627907,2.52,SW
2025-06-04 13:00:00+00:00,0.0,-32.0,11.0,219.0,11.494252,2.52,SW
2025-06-04 14:00:00+00:00,0.0,-32.0,11.0,210.0,11.494252,2.52,SSW
2025-06-04 15:00:00+00:00,0.0,-32.0,11.0,210.0,11.235955,2.53,SSW
